TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
1063150759,it,Do 11,,Find a way out of the Do 11 app by doing missions that come from the mysterious Do 11 app. A choice awaits you to solve puzzles and change the fate of the protagonist. Escape the main character from the Do 11 app while savoring a profound worldview and intriguing story. An incredible twist awaits.,steam,161422,1697190
1064808083,it,My Universe: School Teacher,,"Vesti i panni di una giovane maestra con una missione: ridare lustro alla tua nuova scuola! Motiva i tuoi allievi, migliora i loro risultati e organizza competizioni e feste scolastiche.",steam,139216,1238180
1065,it,Septerra Core: Legacy of the Creator,,"At the very heart of Septerra lies the Core, a huge Biocomputer. Seven continents at different elevations, each with its own unique people and culture, orbit around the Core.According to an ancient prophecy, Septerra's continents will one day converge and join in orbit together on one level - this is the Legacy of Marduk, the Creator's...",steam,7844,253940
1065704433,it,Spirit Hunters: Infinite Horde,,"You are the Spirit Hunters in this action rogue-lite. Slay huge waves of monsters and harvest their souls for ever increasing power. Unlock many playable characters, abilities, maps and more through a deep progression system.",steam,197480,1914580
106645,it,Virtual Pool 4,,"Play 8-Ball, 9-Ball, Snooker, Billiards, Pub Pool, 27 games total! “So realistic it will make your real life pool game better!”Two career play modes, trick shots, video tutorials, multi-player online. Virtual Pool 4 is the most comprehensive cue sport game ever!",steam,36070,336150
106657,it,Gorogoa,,"Gorogoa è un’elegante evoluzione del genere rompicapo che viene raccontata attraverso una storia splendidamente disegnata a mano, ideata e illustrata da Jason Roberts.",steam,9136,557600
106662,it,The Cat Lady,,"The Cat Lady follows Susan Ashworth, a lonely 40-year old on the verge of suicide. She has no family, no friends and no hope for a better future. One day she discovers that five strangers will come along and change everything...",steam,11270,253110
1066704439,it,Disquiet Fields,,Disquiet Fields is a horror game where your objective is to survive. The only thing you have to do is to traverse a sandy path in the middle of mysterious fields being stalked by enigmatic creature. Can you survive all the way to the end of that path?,steam,157676,1429130
1067028660,it,Blair Witch VR,,"Blair Witch: VR Edition è un horror psicologico. Vivi in prima persona il peso che la paura può avere sulla psiche in una storia originale, ispirata al cult cinematografico Blair Witch, ora progettato per la realtà virtuale.",steam,164320,1576350
1067345253,it,Saints Row,,"Siamo a Santo Ileso, una città immaginaria nel Sudovest degli Stati Uniti. In un mondo in cui il crimine dilaga e in cui fazioni di fuorilegge combattono per la supremazia, un gruppo di giovani intraprende un'avventura illegale per giungere in cima partendo da zero.",steam,165346,742420
1069224702,it,Guardian of Lore,,"A mystical library houses books of ancient folktales from lost civilizations. Play as prince Sayri, and protect these stories from wicked magic that aims to erase their memory forever. Enter each story and save it from within... or at least part of it.",steam,128253,1211740
