TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
129122,de,Teenage Mutant Ninja Turtles: Out of the Shadows,,"Teenage Mutant Ninja Turtles: Aus Den Schatten Heraus bringt dich an den Anfang der Geschichte zurück. Schlüpf in die Rollen der vier Turtles Leonardo, Donatello, Michelangelo und Raphael und rette New York City vor Mutanten, dem Foot-Clan und Shredder.",steam,2598,228560
12983,de,Spore,,"Be the architect of your own universe with Spore, an exciting single-player adventure. From Single Cell to Galactic God, evolve your creature in a universe of your own creations.",steam,,
1298952826,de,Grand Theft Auto V: Expanded and Enhanced,,"GTAV für PC bietet Spielern die Möglichkeit, die riesige Welt von Los Santos und Blaine County in Auflösungen von bis zu 4K und darüber hinaus zu erkunden, sowie das Spiel mit einer Bildwiederholrate von 60 Frames pro Sekunde zu erleben.",steam,1020,271590
1308215742,de,Princess Castle Quest,,2D Puzzle Game with Full Level Editor and Local Coop,steam,122802,1103550
130871073,de,Among the Sleep: Enhanced Edition,,"Among the Sleep: Die Enhanced Edition bietet eine neue und verbesserte Version des preisgekrönten First-Person-Horror-Abenteuers. Im Spiel steuerst du ein kleines Kind, das in einem bizarren Albtraum gefangen ist und sich darin auf die Suche nach seiner Mutter macht.",steam,7642,250620
1309197032,de,99999,,GUNKID 99 is a fast and frantic 2D arena-shooter that will seriously challenge your skills and reflexes. Craft your own unique play-style and develop crazy combos​ with numerous weapons and abilities at your disposal! Lay waste to endless hordes of enemies and get that top score on the Global Leaderboards!,steam,106430,906600
130942,de,Factorio,,"Errichte in Factorio deine eigene Fabrik, um einfachste Elemente zu raffinierten Strukturen zu kombinieren. Nutze deine Fantasie in einer unendlichen 2D-Welt und verteidige deine Fabrik gegen die Kreaturen, die dir deinen Fortschritt nicht gönnen.",steam,,
130976,de,Shroud of the Avatar: Forsaken Virtues,,SHROUD OF THE AVATAR: FORSAKEN VIRTUES is a multiplayer fantasy RPG that sets the player on a path filled with peril and tough choices as they explore a persistent realm that can be shared with other Avatars. It is the spiritual successor to Richard Garriott’s Ultima games.,steam,3187,326160
130977,de,Soda Drinker Pro,,The world's most advanced soda drinking simulator.,steam,20037,347720
131475931,de,Escape until friday,,You are kidnapped by a maniac who keeps you locked up in his basement. You have to get out of the kidnapper's house at any cost until Friday.,steam,117591,1064010
13158,de,Half-Life 2: Episode One,,1998. HALF-LIFE schlägt wie eine Bombe ein. Die Spielwelt ist begeistert von dieser Kombination aus atemberaubender Action und spannender Handlung. Das Erstlingswerk von Valve erhält über 50&nbsp;Preise als „Spiel des Jahres“ und wird von „PC&nbsp;Gamer“ zum „Besten Spiel aller Zeiten“ gewählt.,steam,233,220
1317721335,de,Theology,,"Create your very own religion and make history by dominating the whole wide world! Define your dogmas and wage holy wars on land, sea, and in the sky. Convert as many as you can to your belief system!",steam,128956,1152380
1323617007,de,Attentat 1942,,"Attentat 1942 erzählt Geschichten aus jener Zeit, als Nazi-Deutschland die Tschechoslowakei besetzte. Das Spiel bietet gefilmte Gespräche, interaktive Comics und historische Aufnahmen. Sprich mit den Zeugen der Besetzung, durchlebe ihre Erinnerungen und decke dabei das Geheimnis deiner Familie auf!",steam,27996,676630
13248,de,Sonic the Hedgehog CD,,"Es ist Zeit, die Vergangenheit in die Zukunft zu führen, mit dieser verbesserten Neugestaltung von Sonic CD! Sonic reist zu den fernen Ufern des Never Lake für das alljährige Erscheinen des Little Planet - einer mysteriösen Welt, in der die Vergangenheit, die Gegenwart und die Zukunft durch die Kraft der Time Stones verschmelzen, welche...",steam,5452,200940
132489,de,The Silent Age,,"Verliere dich in The Silent Age, dem spannenden Point-and-Click-Adventurespiel mit über sieben Millionen Downloads und komplett für Steam überarbeitet und aktualisiert.",steam,11444,352520
13263,de,EVE Online,,"EVE Online ist ein kostenloses und von Spielern bestimmtes MMO, in dem du aus zahllosen Möglichkeiten deinen eigenen Weg wählst. Steuere deine Raumschiffe und erlebe intensive PVP- und PVE-Schlachten, Erkundung, Bergbau, Industrien und eine florierende, interaktive Wirtschaft.",steam,,
1330304347,de,The Hand of Merlin,,"The Hand of Merlin ist ein rundenbasiertes Rogue-Lite-Rollenspiel, in dem Artus' Legende mit kosmischem Horror kollidiert. Rekrutieren Sie sterbliche Helden und erforschen Sie mittelalterliche Länder, in die ein jenseitiges Übel eindringt.",steam,103591,600610
13327,de,Star Wars: Jedi Knight II - Jedi Outcast,,The Legacy of Star Wars Dark Forces™ and Star Wars® Jedi Knight lives on in the intense first-person action of Jedi Outcast.,steam,152,6030
13328,de,Shining Force II,,"Als Student von Astral, dem Zauberer, erlernen Sie und Ihre Freunde die herkömmlichen Fächer: Lesen, Schreiben und Schwertkampf. Nun, da Ihre Schulzeit beinahe vorbei ist, ereignen sich dunkle Machenschaften auf der Insel Grans.",steam,3197,71160
133410,de,Sword of the Stars: The Pit,,"A deadly plague ravages your world. Your last hope: a legendary alien facility dug deep into the Feldspar Mountains...a massive Pit, built by the ancient Suul'ka.If 'The Pit' really exists, there might be something left. Something that will give your doctors a fighting chance at the cure.",steam,10938,233700
13342,de,DOOM 3,,Eine Grossoffensive der Dämonen überwältigt die Union Aerospace Corporation's (UAC) Forschungsstätte auf dem Mars und hinterlässt Chaos und Horror in ungeahnten Ausmaßen. Als einer der wenigen Überlebenden müssen Sie sich durch die Hölle und zurück kämpfen und Horden von teuflischen Monstern dahinmetzeln.,steam,280,9050
133423,de,Sniper Elite III,,"Sniper Elite 3, das neueste Kapitel der preisgekrönten Serie, führt den Spieler im Kampf gegen einen neuen tödlichen Feind an exotische, aber auch gnadenlose Schauplätze des Nordafrika-Konflikts im Zweiten Weltkrieg.",steam,8366,238090
1337513314,de,Batbarian: Testament of the Primordials,,"Batbarian: Testament of the Primordials is a snarky action-adventure puzzle game with a good dose of humor. Explore hundreds of secret-filled rooms, fight big bosses, gather companions for your party and use the powers of Pip—your bat buddy—to solve puzzles and escape the eldritch abyss!",steam,139177,837460
